,STATUS,MNET_ID,ELEVATION,NAME,STID,ELEV_DEM,LONGITUDE,STATE,RESTRICTED,QC_FLAGGED,LATITUDE,TIMEZONE,ID,PERIOD_OF_RECORD.start,PERIOD_OF_RECORD.end,SENSOR_VARIABLES.air_temp.air_temp_value_1.period_of_record.start,SENSOR_VARIABLES.air_temp.air_temp_value_1.period_of_record.end,SENSOR_VARIABLES.dew_point_temperature.dew_point_temperature_value_1d.derived_from,SENSOR_VARIABLES.relative_humidity.relative_humidity_value_1.period_of_record.start,SENSOR_VARIABLES.relative_humidity.relative_humidity_value_1.period_of_record.end,SENSOR_VARIABLES.sea_level_pressure.sea_level_pressure_value_1.period_of_record.start,SENSOR_VARIABLES.sea_level_pressure.sea_level_pressure_value_1.period_of_record.end,SENSOR_VARIABLES.sea_level_pressure.sea_level_pressure_value_1d.derived_from,UNITS.position,UNITS.elevation,OBSERVATIONS.dew_point_temperature_value_1d.date_time,OBSERVATIONS.dew_point_temperature_value_1d.value,OBSERVATIONS.sea_level_pressure_value_1d.date_time,OBSERVATIONS.sea_level_pressure_value_1d.value,OBSERVATIONS.air_temp_value_1.date_time,OBSERVATIONS.air_temp_value_1.value,OBSERVATIONS.sea_level_pressure_value_1.date_time,OBSERVATIONS.sea_level_pressure_value_1.value,OBSERVATIONS.relative_humidity_value_1.date_time,OBSERVATIONS.relative_humidity_value_1.value,SENSOR_VARIABLES.dew_point_temperature.dew_point_temperature_value_1.period_of_record.start,SENSOR_VARIABLES.dew_point_temperature.dew_point_temperature_value_1.period_of_record.end,OBSERVATIONS.dew_point_temperature_value_1.date_time,OBSERVATIONS.dew_point_temperature_value_1.value,SENSOR_VARIABLES.precip_accum.precip_accum_value_1.period_of_record.start,SENSOR_VARIABLES.precip_accum.precip_accum_value_1.period_of_record.end,OBSERVATIONS.precip_accum_value_1.date_time,OBSERVATIONS.precip_accum_value_1.value,SENSOR_VARIABLES.soil_temp.soil_temp_value_4.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_4.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_1.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_1.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_2.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_2.period_of_record.end,OBSERVATIONS.soil_temp_value_4.date_time,OBSERVATIONS.soil_temp_value_4.value,OBSERVATIONS.soil_temp_value_1.date_time,OBSERVATIONS.soil_temp_value_1.value,OBSERVATIONS.soil_temp_value_2.date_time,OBSERVATIONS.soil_temp_value_2.value,SENSOR_VARIABLES.soil_temp.soil_temp_value_3.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_3.period_of_record.end,OBSERVATIONS.soil_temp_value_3.date_time,OBSERVATIONS.soil_temp_value_3.value,SENSOR_VARIABLES.air_temp.air_temp_value_2.period_of_record.start,SENSOR_VARIABLES.air_temp.air_temp_value_2.period_of_record.end,OBSERVATIONS.air_temp_value_2.date_time,OBSERVATIONS.air_temp_value_2.value,SENSOR_VARIABLES.soil_temp.soil_temp_value_10.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_10.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_8.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_8.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_9.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_9.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_5.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_5.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_6.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_6.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_7.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_7.period_of_record.end,OBSERVATIONS.soil_temp_value_7.date_time,OBSERVATIONS.soil_temp_value_7.value,OBSERVATIONS.soil_temp_value_10.date_time,OBSERVATIONS.soil_temp_value_10.value,OBSERVATIONS.soil_temp_value_8.date_time,OBSERVATIONS.soil_temp_value_8.value,OBSERVATIONS.soil_temp_value_9.date_time,OBSERVATIONS.soil_temp_value_9.value,OBSERVATIONS.soil_temp_value_5.date_time,OBSERVATIONS.soil_temp_value_5.value,OBSERVATIONS.soil_temp_value_6.date_time,OBSERVATIONS.soil_temp_value_6.value
2393,ACTIVE,65,728,EW5843 Fallbrook,E5843,915.4,-117.23617,CA,False,False,33.37167,America/Los_Angeles,43747,2014-09-17T00:00:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:11:00Z,20.07,2023-08-01T00:11:00Z,1009.94,2023-08-01T00:11:00Z,23.33,,,2023-08-01T00:11:00Z,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,ACTIVE,65,1404,EW5918 Ramona,E5918,1410.8,-116.88876,CA,False,False,33.03205,America/Los_Angeles,43864,2014-11-23T07:03:00Z,2023-07-31T17:56:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:06:00Z,17.81,2023-08-01T00:06:00Z,1011.51,2023-08-01T00:06:00Z,30.0,,,2023-08-01T00:06:00Z,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,ACTIVE,65,141,EW5953 Oceanside,E5953,147.6,-117.34504,CA,False,False,33.18442,America/Los_Angeles,43866,2014-11-23T07:03:00Z,2023-07-31T17:58:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:08:00Z,19.33,2023-08-01T00:08:00Z,1012.72,2023-08-01T00:08:00Z,22.78,,,2023-08-01T00:08:00Z,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,ACTIVE,65,984,KC7O Sierra Madre,AU952,981,-118.05383,CA,False,False,34.16700,America/Los_Angeles,43894,2014-11-23T07:03:00Z,2023-07-31T17:58:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:08:00Z,20.13,2023-08-01T00:08:00Z,1007.98,2023-08-01T00:08:00Z,34.44,,,2023-08-01T00:08:00Z,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,ACTIVE,65,984,EW5989 San Diego,E5989,790.7,-117.07933,CA,False,False,33.00183,America/Los_Angeles,43909,2014-11-23T07:13:00Z,2023-07-31T23:45:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:00:00Z,20.25,2023-08-01T00:00:00Z,1010.39,2023-08-01T00:00:00Z,25.0,,,2023-08-01T00:00:00Z,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,ACTIVE,96,0,San Pedro South,46253,0,-118.20000,CA,False,False,33.60000,America/Los_Angeles,43928,2014-11-23T07:12:00Z,2023-07-31T22:56:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-02-03T09:56:00Z,-0.4,,,2023-02-03T09:56:00Z,0.01,2022-08-24T21:56:00Z,1013.9,2023-02-03T09:56:00Z,97.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,ACTIVE,65,115,EW6019 Carmel,E6019,121.4,-121.92583,CA,False,False,36.55150,America/Los_Angeles,43943,2014-11-23T07:03:00Z,2023-07-31T23:45:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:00:00Z,12.83,2023-08-01T00:00:00Z,1017.26,2023-08-01T00:00:00Z,15.0,,,2023-08-01T00:00:00Z,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,ACTIVE,65,488,EW6025 Mendocino,E6025,521.7,-123.77000,CA,False,False,39.29000,America/Los_Angeles,43976,2014-11-23T07:03:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,18.89,2023-08-01T00:10:00Z,1015.94,2023-08-01T00:10:00Z,18.89,,,2023-08-01T00:10:00Z,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,ACTIVE,65,2523,EW6085 Los Gatos,E6085,2513.1,-121.89367,CA,False,False,37.11150,America/Los_Angeles,44004,2014-11-23T07:03:00Z,2023-07-31T23:45:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:00:00Z,14.55,2023-08-01T00:00:00Z,1005.49,2023-08-01T00:00:00Z,26.11,,,2023-08-01T00:00:00Z,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,ACTIVE,65,115,EW6113 Los Osos,E6113,111.5,-120.82667,CA,False,False,35.31667,America/Los_Angeles,44026,2014-11-23T07:13:00Z,2023-07-31T23:45:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:00:00Z,-36.9,2023-08-01T00:00:00Z,1015.16,2023-08-01T00:00:00Z,20.0,,,2023-08-01T00:00:00Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,ACTIVE,106,6961,INDEPENDENCE CREEK BELOW INDEPENDENCE LAKE NEAR TRUCKEE 11NW,ICRC1,6984.9,-120.28611,CA,False,False,39.45667,America/Los_Angeles,44051,2014-11-23T07:05:00Z,2023-07-31T21:00:00Z,,,,,,,,,ft,ft,,,,,,,,,,,,,,,,,2023-08-01T00:00:00Z,371.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,ACTIVE,57,351,San Lorenzo Valley Middle School AMS,CQ237,357.6,-122.08310,CA,False,False,37.06315,America/Los_Angeles,44080,2014-11-23T07:34:00Z,2023-07-31T23:00:00Z,,,,,,,,,ft,ft,,,,,2023-07-31T23:00:00Z,25.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,ACTIVE,2,6004,COLBY MOUNTAIN,CBXC1,5981,-121.522500,CA,False,False,40.145640,America/Los_Angeles,44098,2015-06-08T17:32:00Z,2023-07-31T23:27:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-07-31T23:27:00Z,0.69,,,2023-07-31T23:27:00Z,24.44,,,2023-07-31T23:27:00Z,21.0,,,,,,,2023-07-31T23:27:00Z,649.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,ACTIVE,65,36,KJ6GEA San Mateo,AU981,32.8,-122.29667,CA,False,False,37.53307,America/Los_Angeles,44131,2014-11-26T18:47:00Z,2023-07-31T17:58:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:04:00Z,13.01,2023-08-01T00:04:00Z,1010.47,2023-08-01T00:04:00Z,21.11,,,2023-08-01T00:04:00Z,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,ACTIVE,57,33,Rio Vista-YS,CQ238,26.2,-121.68842,CA,False,False,38.16727,America/Los_Angeles,44160,2014-12-03T00:49:00Z,2023-07-31T22:00:00Z,,,,,,,,,ft,ft,,,,,2023-07-31T23:00:00Z,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,ACTIVE,57,623,Otay Mesa - Donovan Correctional Facility,CQ242,600.4,-116.92944,CA,False,False,32.57944,America/Los_Angeles,44164,2014-12-03T00:49:00Z,2023-07-31T23:00:00Z,,,,,,,,,ft,ft,,,,,2023-07-31T23:00:00Z,27.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,ACTIVE,65,394,EW6321 Oceanside,E6321,787.4,-117.16500,CA,False,False,33.11750,America/Los_Angeles,44317,2015-01-13T18:18:00Z,2023-07-31T23:43:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:11:00Z,21.01,2023-08-01T00:11:00Z,1012.05,2023-08-01T00:11:00Z,23.89,,,2023-08-01T00:11:00Z,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,ACTIVE,65,2182,EW6355 Nevada City,E6355,2175.2,-121.10250,CA,False,False,39.24967,America/Los_Angeles,44322,2015-01-13T19:39:00Z,2023-07-31T20:36:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T20:36:00Z,10.45,2023-07-31T20:36:00Z,1007.33,2023-07-31T20:36:00Z,31.67,,,2023-07-31T20:36:00Z,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,ACTIVE,65,1188,EW6409 Pasadena,E6409,1217.2,-118.18666,CA,False,False,34.17425,America/Los_Angeles,44329,2015-01-13T19:42:00Z,2023-07-31T23:45:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:00:00Z,19.18,2023-08-01T00:00:00Z,1006.34,2023-08-01T00:00:00Z,32.22,,,2023-08-01T00:00:00Z,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,ACTIVE,65,341,EW6413 Lafayette,E6413,341.2,-122.11750,CA,False,False,37.88167,America/Los_Angeles,44330,2015-01-13T18:19:00Z,2023-07-31T17:59:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:09:00Z,13.75,2023-08-01T00:09:00Z,1011.67,2023-08-01T00:09:00Z,26.67,,,2023-08-01T00:09:00Z,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,ACTIVE,65,2257,EW6473 Mentone,E6473,2267.1,-117.07917,CA,False,False,34.07283,America/Los_Angeles,44336,2015-01-13T18:18:00Z,2023-07-31T23:45:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:00:00Z,19.18,2023-08-01T00:00:00Z,1010.32,2023-08-01T00:00:00Z,32.22,,,2023-08-01T00:00:00Z,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,ACTIVE,65,2722,EW6476 Georgetown,E6476,2555.8,-120.80000,CA,False,False,38.90000,America/Los_Angeles,44337,2015-01-14T02:03:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,5.56,2023-08-01T00:10:00Z,1013.02,2023-08-01T00:10:00Z,29.44,,,2023-08-01T00:10:00Z,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,ACTIVE,2,615,CALFIRE PORTABLE 31,TT308,3851.7,-117.497610,CA,False,False,33.962470,America/Los_Angeles,44341,2015-01-13T18:15:00Z,2023-07-31T23:10:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,15.81,,,2023-08-01T00:10:00Z,32.78,,,2023-08-01T00:10:00Z,36.0,,,,,,,2023-08-01T00:10:00Z,1.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,ACTIVE,85,1460,DW3973 Corona Horsethief,D3973,1400.9,-117.43317,CA,False,False,33.73100,America/Los_Angeles,44392,2015-01-15T22:17:00Z,2023-07-31T18:00:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,17.85,2023-08-01T00:10:00Z,1009.56,2023-08-01T00:10:00Z,32.78,,,2023-08-01T00:10:00Z,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,ACTIVE,65,1325,EW6394 Atascadero,E6394,1332,-120.73400,CA,False,False,35.50783,America/Los_Angeles,44393,2015-01-15T22:18:00Z,2023-07-31T23:45:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:00:00Z,8.46,2023-08-01T00:00:00Z,1009.01,2023-08-01T00:00:00Z,30.0,,,2023-08-01T00:00:00Z,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,ACTIVE,65,443,EW6472 Yorba Linda,E6472,452.8,-117.79467,CA,False,False,33.88400,America/Los_Angeles,44394,2015-01-15T22:17:00Z,2023-07-31T23:45:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:00:00Z,18.95,2023-08-01T00:00:00Z,1009.02,2023-08-01T00:00:00Z,28.89,,,2023-08-01T00:00:00Z,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,INACTIVE,65,183,EW6407 Pacific Grove,E6407,170.6,-121.92087,CA,False,False,36.61599,America/Los_Angeles,44422,2015-01-21T20:19:00Z,2023-01-01T19:23:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-01-01T19:23:00Z,9.21,2023-01-01T19:23:00Z,1012.58,2023-01-01T19:23:00Z,12.22,,,2023-01-01T19:23:00Z,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,INACTIVE,65,210,EW6225 Arcata,E6225,190.3,-124.05167,CA,False,False,40.85050,America/Los_Angeles,44434,2015-01-28T23:16:00Z,2022-11-26T00:55:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2022-11-26T00:55:00Z,9.0,2022-11-26T00:55:00Z,1024.09,2022-11-26T00:55:00Z,12.78,,,2022-11-26T00:55:00Z,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,ACTIVE,65,348,EW6555 Concord,E6555,354.3,-121.95133,CA,False,False,37.96167,America/Los_Angeles,44436,2015-01-28T23:47:00Z,2023-07-31T23:43:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:08:00Z,10.13,2023-08-01T00:08:00Z,1011.05,2023-08-01T00:08:00Z,33.33,,,2023-08-01T00:08:00Z,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,ACTIVE,65,344,N6DBF Placentia,AV011,324.8,-117.86283,CA,False,False,33.89383,America/Los_Angeles,44483,2015-02-04T19:03:00Z,2023-07-31T23:30:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:00:00Z,15.15,2023-08-01T00:00:00Z,1005.48,2023-08-01T00:00:00Z,37.78,,,2023-08-01T00:00:00Z,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,ACTIVE,65,5900,EW6547 Forest Falls,E6547,5859.6,-116.90067,CA,False,False,34.08267,America/Los_Angeles,44487,2015-02-04T19:04:00Z,2023-07-31T23:45:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:00:00Z,14.32,2023-08-01T00:00:00Z,992.9,2023-08-01T00:00:00Z,22.78,,,2023-08-01T00:00:00Z,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,ACTIVE,65,52,EW6618 Manhattan Beach,E6618,72.2,-118.41750,CA,False,False,33.89683,America/Los_Angeles,44492,2015-02-04T19:04:00Z,2023-07-31T23:42:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:51:00Z,20.86,2023-07-31T23:51:00Z,1011.8,2023-07-31T23:51:00Z,22.78,,,2023-07-31T23:51:00Z,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,ACTIVE,65,629,EW6576 ESCONDIDO,E6576,574.1,-117.13600,CA,False,False,33.10280,America/Los_Angeles,44519,2015-02-04T18:57:00Z,2023-07-31T18:00:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:11:00Z,19.36,2023-08-01T00:11:00Z,1008.6,2023-08-01T00:11:00Z,34.44,,,2023-08-01T00:11:00Z,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,ACTIVE,106,782,VALLE ARROYO NEAR SUNOL 11ESE,VAEC1,774.3,-121.68472,CA,False,False,37.56139,America/Los_Angeles,44527,2015-02-10T20:12:00Z,2023-07-31T23:08:00Z,,,,,,,,,ft,ft,,,,,,,,,,,,,,,,,2023-08-01T00:08:00Z,1164.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,ACTIVE,106,1326,PUMPING PLANT AT MIDDLE CREEK NEAR UPPER LAKE 2SSE  (PMC),PPMC1,1318.9,-122.90194,CA,False,False,39.13972,America/Los_Angeles,44528,2015-02-10T20:12:00Z,2023-07-31T23:00:00Z,,,,,,,,,ft,ft,,,,,,,,,,,,,,,,,2023-08-01T00:00:00Z,703.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,ACTIVE,2,375,CALFIRE  PORTABLE 511,TT309,370.7,-123.654070,CA,False,False,39.366190,America/Los_Angeles,44532,2015-06-03T18:51:00Z,2023-07-31T22:45:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-07-31T23:45:00Z,12.89,,,2023-07-31T23:45:00Z,23.33,,,2023-07-31T23:45:00Z,52.0,,,,,,,2023-07-31T23:45:00Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,ACTIVE,65,138,EW6724 Windsor,E6724,141.1,-122.79278,CA,False,False,38.54639,America/Los_Angeles,44549,2015-02-11T21:21:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,13.49,2023-08-01T00:10:00Z,1012.25,2023-08-01T00:10:00Z,31.67,,,2023-08-01T00:10:00Z,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,ACTIVE,65,568,EW6749 Cupertino,E6749,534.8,-122.05817,CA,False,False,37.30233,America/Los_Angeles,44550,2015-02-11T22:16:00Z,2023-07-31T23:35:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:05:00Z,16.59,2023-08-01T00:05:00Z,1014.34,2023-08-01T00:05:00Z,26.67,,,2023-08-01T00:05:00Z,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,ACTIVE,65,1340,EW6800 Boulder Creek,E6800,1939,-122.14450,CA,False,False,37.22833,America/Los_Angeles,44587,2015-02-25T20:51:00Z,2023-07-31T17:55:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,8.29,2023-08-01T00:10:00Z,1014.65,2023-08-01T00:10:00Z,23.89,,,2023-08-01T00:10:00Z,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,INACTIVE,2,4800,STF01 PORTABLE,TT316,4649,-120.210170,CA,False,False,38.011750,America/Los_Angeles,44601,2015-03-12T22:28:00Z,2022-09-13T11:27:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2022-09-13T11:27:00Z,6.64,,,2022-09-13T11:27:00Z,20.0,,,2022-09-13T11:27:00Z,42.0,,,,,,,2022-09-13T11:27:00Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,ACTIVE,17,745,Ojai,OJAC1,774.3,-119.22750,CA,False,False,34.44770,America/Los_Angeles,44602,2015-03-12T16:24:00Z,2023-07-31T17:46:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-07-31T23:56:00Z,19.57,,,2023-07-31T23:56:00Z,35.56,,,2023-07-31T23:56:00Z,39.0,,,,,,,2023-07-31T23:56:00Z,807.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
