,ELEVATION,LONGITUDE,QC_FLAGGED,LATITUDE,PERIOD_OF_RECORD.start,PERIOD_OF_RECORD.end,OBSERVATIONS.air_temp_value_1.date_time,OBSERVATIONS.air_temp_value_1.value,OBSERVATIONS.air_temp_value_2.date_time,OBSERVATIONS.air_temp_value_2.value,OBSERVATIONS.sea_level_pressure_value_1d.date_time,OBSERVATIONS.sea_level_pressure_value_1d.value,OBSERVATIONS.sea_level_pressure_value_1.date_time,OBSERVATIONS.sea_level_pressure_value_1.value,OBSERVATIONS.dew_point_temperature_value_1d.date_time,OBSERVATIONS.dew_point_temperature_value_1d.value,OBSERVATIONS.dew_point_temperature_value_1.date_time,OBSERVATIONS.dew_point_temperature_value_1.value,OBSERVATIONS.relative_humidity_value_1.date_time,OBSERVATIONS.relative_humidity_value_1.value
2879,341,-120.48233,False,35.04717,2017-01-31T00:09:00Z,2023-08-06T16:20:00Z,2023-08-06T17:20:00Z,28.33,,,2023-08-06T17:20:00Z,1016.68,,,2023-08-06T17:20:00Z,14.2,,,2023-08-06T17:20:00Z,42.0
2880,3723,-117.40300,False,34.40167,2017-01-31T00:14:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,28.89,,,2023-08-06T17:15:00Z,985.78,,,2023-08-06T17:15:00Z,1.47,,,2023-08-06T17:15:00Z,17.0
2881,4044,-116.55517,False,32.85117,2017-02-08T18:04:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,31.67,,,2023-08-06T17:15:00Z,1000.18,,,2023-08-06T17:15:00Z,-8.07,,,2023-08-06T17:15:00Z,7.0
2882,1235,-118.99000,False,34.07917,2017-02-09T00:08:00Z,2023-07-23T03:30:00Z,2023-07-23T03:30:00Z,25.0,,,2023-07-23T03:30:00Z,1007.91,,,2023-07-23T03:30:00Z,12.56,,,2023-07-23T03:30:00Z,46.0
2883,246,-121.97167,False,37.26833,2017-02-18T04:09:00Z,2023-08-06T16:26:00Z,2023-08-06T17:21:00Z,32.22,,,2023-08-06T17:21:00Z,1010.65,,,2023-08-06T17:21:00Z,18.1,,,2023-08-06T17:21:00Z,43.0
2884,1133,-118.60017,False,34.15183,2017-02-18T04:09:00Z,2023-07-31T18:00:00Z,2023-08-06T17:18:00Z,33.89,,,2023-08-06T17:18:00Z,1007.63,,,2023-08-06T17:18:00Z,7.92,,,2023-08-06T17:18:00Z,20.0
2885,1519,-117.32200,False,34.18383,2017-02-21T16:44:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,32.78,,,2023-08-06T17:15:00Z,1013.11,,,2023-08-06T17:15:00Z,11.96,,,2023-08-06T17:15:00Z,28.0
2886,577,-116.97733,False,32.61967,2017-12-15T22:03:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,22.22,,,2023-08-06T17:15:00Z,1012.93,,,2023-08-06T17:15:00Z,18.59,,,2023-08-06T17:15:00Z,80.0
2887,1365,-123.63083,False,39.73917,2017-03-01T04:41:00Z,2023-08-06T16:00:00Z,2023-08-06T16:50:00Z,20.36,,,2023-08-06T16:50:00Z,1018.21,,,2023-08-06T16:50:00Z,11.21,,,2023-08-06T16:50:00Z,55.84
2888,6961,-116.88931,False,34.23640,2017-03-08T04:07:00Z,2023-07-31T17:58:00Z,2023-08-06T17:18:00Z,15.0,,,2023-08-06T17:18:00Z,1000.19,,,2023-08-06T17:18:00Z,6.48,,,2023-08-06T17:18:00Z,57.0
2889,7139,-116.86114,False,34.22783,2017-03-08T04:07:00Z,2023-06-27T11:45:00Z,2023-06-27T11:45:00Z,12.22,,,2023-06-27T11:45:00Z,999.62,,,2023-06-27T11:45:00Z,-18.54,,,2023-06-27T11:45:00Z,10.0
2890,4540,-119.86920,False,37.86737,2017-03-13T23:05:00Z,2023-08-06T16:24:00Z,2023-08-06T17:12:00Z,25.0,,,2023-08-06T17:12:00Z,1011.92,,,2023-08-06T17:12:00Z,10.07,,,2023-08-06T17:12:00Z,39.0
2891,298,-119.35967,False,36.22200,2017-03-18T05:09:00Z,2023-07-31T18:00:00Z,2023-08-04T23:23:00Z,33.89,,,2023-08-04T23:23:00Z,1013.52,,,2023-08-04T23:23:00Z,19.62,,,2023-08-04T23:23:00Z,43.0
2892,606,-117.05367,False,32.80083,2017-03-23T01:14:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,25.56,,,2023-08-06T17:15:00Z,1014.69,,,2023-08-06T17:15:00Z,19.2,,,2023-08-06T17:15:00Z,68.0
2893,5328,-117.16850,False,34.26717,2017-03-25T03:09:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,25.56,,,2023-08-06T17:15:00Z,999.02,,,2023-08-06T17:15:00Z,2.9,,,2023-08-06T17:15:00Z,23.0
2894,718,-122.37250,False,40.61917,2017-04-03T23:13:00Z,2023-07-31T17:55:00Z,2023-08-06T17:15:00Z,31.11,,,2023-08-06T17:15:00Z,1014.72,,,2023-08-06T17:15:00Z,13.45,,,2023-08-06T17:15:00Z,34.0
2895,200,-120.48583,False,37.30550,2017-04-08T05:04:00Z,2023-08-06T16:15:00Z,2023-08-06T17:16:00Z,28.89,,,2023-08-06T17:16:00Z,1011.5,,,2023-08-06T17:16:00Z,16.46,,,2023-08-06T17:16:00Z,47.0
2896,49,-122.05100,False,36.94983,2017-04-08T05:04:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,12.78,,,2023-08-06T17:15:00Z,1018.3,,,2023-08-06T17:15:00Z,12.47,,,2023-08-06T17:15:00Z,98.0
2897,5200,-120.583420,False,41.859330,2017-10-16T12:41:00Z,2022-12-12T12:37:00Z,2022-12-12T12:37:00Z,0.0,,,,,,,2022-12-12T12:37:00Z,0.0,,,2022-12-12T12:37:00Z,100.0
2898,5080,-120.918200,False,41.286700,2017-10-13T16:41:00Z,2023-02-18T16:37:00Z,2023-02-18T16:37:00Z,-2.22,,,,,,,2023-02-18T16:37:00Z,-8.19,,,2023-02-18T16:37:00Z,64.0
2899,374,-116.94422,False,32.78956,2017-04-20T21:50:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,21.72,,,2023-08-06T16:00:00Z,1009.14,,,2023-08-06T16:00:00Z,16.21,,,2023-08-06T16:00:00Z,71.0
2900,285,-119.77743,False,36.71088,2017-04-20T21:50:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,27.3,,,,,,,,,,,,
2901,33,-121.50375,False,38.59333,2017-04-20T21:50:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,24.0,,,,,,,,,,,,
2902,501,-117.06654,False,33.04433,2017-05-03T23:08:00Z,2023-08-06T16:26:00Z,2023-08-06T17:16:00Z,28.89,,,2023-08-06T17:16:00Z,1012.63,,,2023-08-06T17:16:00Z,20.62,,,2023-08-06T17:16:00Z,61.0
2903,649,-116.39172,False,33.27150,2017-05-13T23:06:00Z,2023-07-31T17:58:00Z,2023-08-06T17:18:00Z,38.33,,,2023-08-06T17:18:00Z,1009.96,,,2023-08-06T17:18:00Z,5.36,,,2023-08-06T17:18:00Z,13.0
2904,6272,-120.31250,False,39.00750,2017-05-17T23:09:00Z,2023-08-06T16:27:00Z,2023-08-06T17:17:00Z,23.89,,,2023-08-06T17:17:00Z,1005.66,,,2023-08-06T17:17:00Z,4.75,,,2023-08-06T17:17:00Z,29.0
2905,4873,-120.34308,False,39.80957,2017-05-23T17:16:00Z,2023-08-06T15:11:00Z,2023-08-06T17:11:00Z,21.67,,,,,,,,,,,,
2906,-175,-115.85002,False,33.45190,2017-05-23T17:17:00Z,2023-08-06T15:47:00Z,2023-08-06T15:47:00Z,31.67,,,,,,,,,,,,
2907,226,-115.31426,False,33.15526,2017-05-23T17:16:00Z,2023-08-06T14:44:00Z,2023-08-06T16:49:00Z,32.78,,,,,,,,,,,,
2908,29,-122.25633,False,38.15767,2017-05-23T21:08:00Z,2023-08-06T16:15:00Z,2023-08-06T17:16:00Z,22.78,,,2023-08-06T17:16:00Z,1016.56,,,2023-08-06T17:16:00Z,16.31,,,2023-08-06T17:16:00Z,67.0
2909,4590,-116.622080,False,33.616970,2017-08-15T21:41:00Z,2023-08-06T15:38:00Z,2023-08-06T16:38:00Z,30.56,,,,,,,2023-08-06T16:38:00Z,-13.02,,,2023-08-06T16:38:00Z,5.0
2910,365,-117.16167,False,32.79217,2017-06-13T01:09:00Z,2023-07-31T17:55:00Z,2023-08-06T17:15:00Z,24.44,,,2023-08-06T17:15:00Z,1014.77,,,2023-08-06T17:15:00Z,19.27,,,2023-08-06T17:15:00Z,73.0
2911,460,-122.09806,False,37.76444,2017-06-13T17:39:00Z,2023-08-06T15:00:00Z,2023-08-06T16:00:00Z,21.19,,,,,,,2023-08-06T16:00:00Z,14.56,,,2023-08-06T16:00:00Z,66.0
2912,2614,-118.41967,False,35.72817,2017-06-26T23:08:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,25.0,,,2023-08-06T17:15:00Z,1021.42,,,2023-08-06T17:15:00Z,13.53,,,2023-08-06T17:15:00Z,49.0
2913,246,-121.96133,False,37.26517,2017-07-08T12:03:00Z,2023-08-05T09:15:00Z,2023-08-05T09:15:00Z,14.44,,,2023-08-05T09:15:00Z,1013.88,,,2023-08-05T09:15:00Z,11.93,,,2023-08-05T09:15:00Z,85.0
2914,3607,-116.912510,False,33.973420,2017-07-10T16:01:00Z,2023-08-06T16:13:00Z,2023-08-06T17:13:00Z,31.67,,,,,,,2023-08-06T17:13:00Z,-2.21,,,2023-08-06T17:13:00Z,11.0
2915,6259,-117.12833,False,34.21367,2017-07-25T15:39:00Z,2023-08-06T14:33:00Z,2023-08-06T17:03:00Z,23.89,,,2023-08-06T17:03:00Z,1003.05,,,2023-08-06T17:03:00Z,-5.2,,,2023-08-06T17:03:00Z,14.0
2916,5276,-119.01361,False,34.80639,2017-07-28T22:35:00Z,2023-08-06T15:25:00Z,,,,,,,,,,,,,,
2917,2728,-120.498610,False,36.183330,2017-10-25T17:26:00Z,2023-08-06T16:20:00Z,2023-08-06T16:20:00Z,30.0,,,,,,,2023-08-06T16:20:00Z,9.55,,,2023-08-06T16:20:00Z,28.0
2918,7030,-118.665450,False,36.224020,2018-06-28T21:26:00Z,2023-08-06T16:20:00Z,2023-08-06T16:20:00Z,19.44,,,,,,,2023-08-06T16:20:00Z,8.4,,,2023-08-06T16:20:00Z,49.0
2919,743,-122.359750,False,37.275730,2017-09-02T00:26:00Z,2023-02-21T20:20:00Z,2023-02-21T20:20:00Z,13.89,,,,,,,2023-02-21T20:20:00Z,4.66,,,2023-02-21T20:20:00Z,54.0
2920,3456,-119.947400,False,37.464300,2019-09-13T23:16:00Z,2023-03-29T23:14:00Z,2023-03-29T23:14:00Z,11.11,,,,,,,2023-03-29T23:14:00Z,0.42,,,2023-03-29T23:14:00Z,48.0
2921,850,-120.435810,False,35.128690,2017-08-30T20:16:00Z,2023-08-06T16:14:00Z,2023-08-06T17:14:00Z,31.67,,,,,,,2023-08-06T17:14:00Z,13.49,,,2023-08-06T17:14:00Z,33.0
2922,2792,-120.934230,False,39.084240,2018-10-22T15:16:00Z,2023-03-27T18:14:00Z,2023-03-27T18:14:00Z,11.11,,,,,,,2023-03-27T18:14:00Z,-10.51,,,2023-03-27T18:14:00Z,21.0
2923,1701,-116.92033,False,33.75300,2017-08-09T02:05:00Z,2023-07-31T17:58:00Z,2023-08-06T17:18:00Z,32.22,,,2023-08-06T17:18:00Z,1009.65,,,2023-08-06T17:18:00Z,9.79,,,2023-08-06T17:18:00Z,25.0
2924,1267,-120.102000,False,34.698970,2017-10-06T23:26:00Z,2023-08-06T16:20:00Z,2023-08-06T16:20:00Z,23.33,,,,,,,2023-08-06T16:20:00Z,10.36,,,2023-08-06T16:20:00Z,44.0
2925,3140,-116.95416,False,33.33520,2017-08-21T21:05:00Z,2023-08-06T14:45:00Z,2023-08-06T14:45:00Z,29.78,,,,,,,,,,,,
2926,166,-122.71335,False,38.45579,2017-08-28T17:59:00Z,2023-08-05T23:00:00Z,2023-08-05T23:00:00Z,30.56,,,,,,,,,,,,
2927,805,-122.03317,False,37.66750,2017-09-13T02:59:00Z,2023-07-31T17:45:00Z,2023-08-06T17:15:00Z,22.78,,,2023-08-06T17:15:00Z,1015.98,,,2023-08-06T17:15:00Z,16.07,,,2023-08-06T17:15:00Z,66.0
2928,5957,-120.18306,False,39.88306,2017-09-14T22:08:00Z,2023-08-06T15:00:00Z,,,,,,,,,,,,,,
2929,3145,-119.20000,False,34.55617,2017-10-11T02:04:00Z,2023-07-31T18:00:00Z,2023-08-06T17:20:00Z,31.67,,,2023-08-06T17:20:00Z,1003.84,,,2023-08-06T17:20:00Z,4.56,,,2023-08-06T17:20:00Z,18.0
2930,16,-117.62100,False,33.41917,2017-10-16T14:13:00Z,2023-07-31T17:55:00Z,2023-08-06T17:20:00Z,18.89,,,2023-08-06T17:20:00Z,1013.54,,,2023-08-06T17:20:00Z,17.9,,,2023-08-06T17:20:00Z,94.0
2931,711,-117.64367,False,33.58550,2017-10-17T19:59:00Z,2023-07-31T17:58:00Z,2023-08-06T17:20:00Z,22.78,,,2023-08-06T17:20:00Z,1013.4,,,2023-08-06T17:20:00Z,19.73,,,2023-08-06T17:20:00Z,83.0
2932,879,-117.285570,False,33.382880,2018-08-31T13:26:00Z,2023-08-06T16:22:00Z,2023-08-06T16:22:00Z,24.44,,,,,,,2023-08-06T16:22:00Z,17.66,,,2023-08-06T16:22:00Z,66.0
2933,145,-123.80117,False,39.30900,2017-11-28T03:58:00Z,2023-08-06T16:23:00Z,2023-08-06T17:14:00Z,14.44,,,2023-08-06T17:14:00Z,1018.63,,,2023-08-06T17:14:00Z,13.15,,,2023-08-06T17:14:00Z,92.0
2934,2058,-121.14389,False,39.39639,2017-12-12T23:50:00Z,2023-04-10T17:45:00Z,2023-04-10T17:45:00Z,16.71,,,,,,,2023-04-10T17:45:00Z,-38.89,,,2023-04-10T17:45:00Z,1.0
2935,4736,-119.90139,False,38.03139,2017-12-12T23:20:00Z,2023-08-06T16:00:00Z,2023-08-06T17:00:00Z,30.61,,,,,,,,,,,,
2936,980,-120.67450,False,35.50550,2017-12-13T22:03:00Z,2023-08-06T01:47:00Z,2023-08-06T17:17:00Z,24.44,,,2023-08-06T17:17:00Z,1014.85,,,2023-08-06T17:17:00Z,14.8,,,2023-08-06T17:17:00Z,55.0
2937,2746,-117.28000,False,34.53300,2017-12-18T16:03:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,30.56,,,2023-08-06T17:15:00Z,1006.88,,,2023-08-06T17:15:00Z,6.5,,,2023-08-06T17:15:00Z,22.0
2938,7,-117.17567,False,32.71383,2017-12-18T16:03:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,22.78,,,2023-08-06T17:15:00Z,1016.25,,,2023-08-06T17:15:00Z,18.73,,,2023-08-06T17:15:00Z,78.0
2939,329,-121.72000,False,36.57550,2018-01-03T22:08:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,19.44,,,2023-08-06T17:15:00Z,1017.05,,,2023-08-06T17:15:00Z,10.66,,,2023-08-06T17:15:00Z,57.0
2940,833,-118.46250,False,34.09450,2018-01-09T18:03:00Z,2023-08-06T01:42:00Z,2023-08-06T17:20:00Z,21.11,,,2023-08-06T17:20:00Z,1012.38,,,2023-08-06T17:20:00Z,13.76,,,2023-08-06T17:20:00Z,63.0
2941,16,-122.26783,False,37.53200,2018-01-10T06:23:00Z,2023-07-31T17:57:00Z,2023-08-06T17:19:00Z,22.78,,,2023-08-06T17:19:00Z,1015.22,,,2023-08-06T17:19:00Z,16.77,,,2023-08-06T17:19:00Z,69.0
2942,89,-122.56333,False,37.96083,2018-01-09T18:03:00Z,2023-07-31T17:57:00Z,2023-08-06T17:21:00Z,24.44,,,2023-08-06T17:21:00Z,1017.16,,,2023-08-06T17:21:00Z,11.03,,,2023-08-06T17:21:00Z,43.0
2943,2340,-123.29133,False,38.94967,2018-01-11T20:03:00Z,2023-07-31T18:00:00Z,2023-08-06T17:20:00Z,20.56,,,2023-08-06T17:20:00Z,1015.24,,,2023-08-06T17:20:00Z,11.16,,,2023-08-06T17:20:00Z,55.0
2944,2049,-118.25050,False,34.24367,2018-01-12T23:03:00Z,2023-07-31T17:58:00Z,2023-08-06T17:17:00Z,31.67,,,2023-08-06T17:17:00Z,1010.09,,,2023-08-06T17:17:00Z,14.39,,,2023-08-06T17:17:00Z,35.0
2945,101,-121.86917,False,37.33117,2018-01-23T22:33:00Z,2023-08-06T05:38:00Z,2023-08-06T17:17:00Z,24.44,,,2023-08-06T17:17:00Z,1017.15,,,2023-08-06T17:17:00Z,12.38,,,2023-08-06T17:17:00Z,47.0
2946,198,-122.28278,False,38.37611,2018-01-23T22:05:00Z,2022-12-13T22:00:00Z,,,,,,,,,,,,,,
2947,8554,-118.71694,False,36.58806,2018-01-24T04:20:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,19.5,,,,,,,2023-08-06T17:15:00Z,1.86,,,2023-08-06T17:15:00Z,31.0
2948,1052,-118.66350,False,34.26467,2018-01-31T19:03:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,31.11,,,2023-08-06T17:15:00Z,1016.29,,,2023-08-06T17:15:00Z,6.97,,,2023-08-06T17:15:00Z,22.0
2949,2091,-121.08750,False,39.15717,2018-01-31T19:03:00Z,2023-04-27T14:15:00Z,2023-04-27T14:15:00Z,14.44,,,2023-04-27T14:15:00Z,1006.79,,,2023-04-27T14:15:00Z,13.15,,,2023-04-27T14:15:00Z,92.0
2950,318,-122.71417,False,38.30717,2018-01-31T21:03:00Z,2023-08-06T10:34:00Z,2023-08-06T10:34:00Z,13.33,,,2023-08-06T10:34:00Z,1015.61,,,2023-08-06T10:34:00Z,11.37,,,2023-08-06T10:34:00Z,88.0
2951,329,-118.22667,False,34.08111,2018-02-01T19:05:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
2952,184,-121.91833,False,37.27550,2018-02-06T05:08:00Z,2023-07-31T17:59:00Z,2023-08-06T17:14:00Z,23.33,,,2023-08-06T17:14:00Z,1017.74,,,2023-08-06T17:14:00Z,12.6,,,2023-08-06T17:14:00Z,51.0
2953,3970,-119.71317,False,34.49467,2018-02-22T05:03:00Z,2023-05-04T09:30:00Z,2023-05-04T09:30:00Z,5.0,,,2023-05-04T09:30:00Z,1009.48,,,2023-05-04T09:30:00Z,-0.08,,,2023-05-04T09:30:00Z,70.0
2954,847,-117.75650,False,33.83433,2018-03-09T22:13:00Z,2023-07-31T17:57:00Z,2023-08-06T17:22:00Z,25.56,,,2023-08-06T17:22:00Z,1012.59,,,2023-08-06T17:22:00Z,11.32,,,2023-08-06T17:22:00Z,41.0
2955,259,-122.20333,False,39.75083,2018-03-09T22:38:00Z,2023-08-06T16:22:00Z,2023-08-06T17:18:00Z,33.89,,,2023-08-06T17:18:00Z,1015.65,,,2023-08-06T17:18:00Z,13.46,,,2023-08-06T17:18:00Z,29.0
2956,1056,-118.84067,False,34.21583,2018-03-13T22:08:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,28.33,,,2023-08-06T17:15:00Z,1011.88,,,2023-08-06T17:15:00Z,14.57,,,2023-08-06T17:15:00Z,43.0
2957,1135,-122.19550,False,37.82133,2018-03-20T02:28:00Z,2023-07-31T18:00:00Z,2023-08-06T17:21:00Z,22.78,,,2023-08-06T17:21:00Z,1016.51,,,2023-08-06T17:21:00Z,16.07,,,2023-08-06T17:21:00Z,66.0
2958,89,-120.82968,False,35.32354,2018-03-25T04:18:00Z,2023-08-06T16:15:00Z,2023-08-06T16:45:00Z,12.78,,,2023-08-06T16:45:00Z,1015.26,,,2023-08-06T16:45:00Z,12.62,,,2023-08-06T16:45:00Z,99.0
2959,33,-121.89000,False,36.30000,2018-04-26T15:28:00Z,2023-08-06T15:57:00Z,2023-08-06T16:57:00Z,12.97,,,2023-08-06T16:57:00Z,1014.82,,,2023-08-06T16:57:00Z,12.97,,,2023-08-06T16:57:00Z,99.98
2960,184,-121.63000,False,39.51000,2018-04-26T15:28:00Z,2023-08-06T15:57:00Z,2023-08-06T16:57:00Z,29.49,,,2023-08-06T16:57:00Z,1013.69,,,2023-08-06T16:57:00Z,11.59,,,2023-08-06T16:57:00Z,33.07
2961,169,-120.54167,False,37.46806,2018-04-02T17:26:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,30.11,,,,,,,2023-08-06T17:15:00Z,17.58,,,2023-08-06T17:15:00Z,47.0
2962,65,-122.04433,False,36.95133,2018-04-05T02:03:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,12.78,,,2023-08-06T17:15:00Z,1016.27,,,2023-08-06T17:15:00Z,10.12,,,2023-08-06T17:15:00Z,84.0
2963,1440,-117.13467,False,33.05300,2018-04-05T02:03:00Z,2023-08-06T16:16:00Z,2023-08-06T17:15:00Z,26.67,,,2023-08-06T17:15:00Z,1011.97,,,2023-08-06T17:15:00Z,14.09,,,2023-08-06T17:15:00Z,46.0
2964,1515,-117.03700,False,33.79833,2018-04-11T22:13:00Z,2023-07-31T17:59:00Z,2023-08-06T17:17:00Z,34.44,,,2023-08-06T17:17:00Z,1012.84,,,2023-08-06T17:17:00Z,11.69,,,2023-08-06T17:17:00Z,25.0
2965,2410,-118.28700,False,34.75470,2018-04-17T18:48:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
2966,1010,-118.82878,False,34.24297,2018-04-17T18:01:00Z,2023-07-31T17:00:00Z,,,,,,,,,,,,,,
2967,2400,-119.67560,False,34.47060,2018-04-17T21:58:00Z,2023-08-06T08:45:00Z,,,,,,,,,,,,,,
2968,85,-119.58139,False,34.41528,2018-04-17T21:33:00Z,2023-08-06T09:00:00Z,,,,,,,,,,,,,,
2969,2620,-118.19861,False,34.45056,2018-04-19T21:33:00Z,2023-07-31T17:00:00Z,,,,,,,,,,,,,,
2970,2960,-118.27139,False,34.49472,2018-04-19T19:18:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
2971,70,-120.56800,False,35.12400,2018-04-19T20:08:00Z,2023-07-31T17:25:00Z,,,,,,,,,,,,,,
2972,800,-118.75222,False,34.13556,2018-04-19T20:08:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
2973,1244,-117.75145,False,34.11565,2018-04-19T20:08:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
2974,2366,-118.55500,False,34.32861,2018-04-19T20:08:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
2975,4410,-119.33056,False,34.77417,2018-04-20T02:08:00Z,2023-07-31T05:55:00Z,,,,,,,,,,,,,,
2976,2732,-118.19610,False,34.46630,2018-04-20T09:13:00Z,2023-08-06T16:05:00Z,,,,,,,,,,,,,,
2977,950,-118.70850,False,34.26797,2018-04-19T22:31:00Z,2023-07-31T17:00:00Z,,,,,,,,,,,,,,
2978,660,-118.81097,False,34.28408,2018-04-19T19:11:00Z,2023-07-31T17:00:00Z,,,,,,,,,,,,,,
2979,955,-120.63110,False,35.48970,2018-04-20T04:28:00Z,2023-08-06T05:15:00Z,,,,,,,,,,,,,,
2980,1520,-120.75861,False,35.46056,2018-04-20T05:53:00Z,2023-08-06T10:00:00Z,,,,,,,,,,,,,,
2981,2800,-117.92300,False,34.53920,2018-04-19T19:53:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
2982,12,-118.10639,False,33.77890,2018-04-19T20:08:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
2983,38,-118.40139,False,33.99861,2018-04-19T19:18:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
2984,540,-118.44556,False,34.08639,2018-04-19T19:18:00Z,2023-08-06T16:05:00Z,,,,,,,,,,,,,,
2985,1500,-120.28472,False,35.16028,2018-04-19T20:03:00Z,2023-03-23T18:00:00Z,,,,,,,,,,,,,,
2986,4488,-119.91667,False,34.92361,2018-04-20T06:28:00Z,2023-08-06T05:30:00Z,,,,,,,,,,,,,,
2987,1587,-117.80972,False,34.17028,2018-04-19T19:13:00Z,2023-08-06T15:30:00Z,,,,,,,,,,,,,,
2988,640,-118.92944,False,34.18638,2018-04-19T19:11:00Z,2023-07-31T17:00:00Z,,,,,,,,,,,,,,
2989,895,-118.65639,False,34.19444,2018-04-19T20:08:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
2990,79,-118.10660,False,33.88490,2018-04-19T20:08:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
2991,360,-120.19660,False,34.61300,2018-04-20T00:58:00Z,2023-08-01T19:20:00Z,,,,,,,,,,,,,,
2992,885,-118.96517,False,34.14654,2018-04-19T19:11:00Z,2023-07-31T17:00:00Z,,,,,,,,,,,,,,
2993,340,-120.45000,False,34.69750,2018-04-19T21:08:00Z,2023-08-06T09:05:00Z,,,,,,,,,,,,,,
2994,6860,-117.68880,False,34.37880,2018-04-19T21:43:00Z,2023-08-06T16:05:00Z,,,,,,,,,,,,,,
2995,1300,-118.50611,False,34.44861,2018-04-19T20:08:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
2996,1255,-118.27222,False,34.18833,2018-04-19T19:18:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
2997,3770,-120.08333,False,35.18500,2018-04-19T20:18:00Z,2023-04-19T15:20:00Z,,,,,,,,,,,,,,
2998,2315,-118.18389,False,34.29306,2018-04-20T20:18:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
2999,2400,-118.60750,False,34.31194,2018-04-19T20:08:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
3000,1161,-118.61610,False,34.49660,2018-04-19T20:08:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
3001,28,-118.65000,False,34.03850,2018-04-19T20:08:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
3002,800,-118.69770,False,34.15160,2018-04-19T20:08:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
3003,300,-118.29220,False,34.08720,2018-04-19T20:08:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
3004,3150,-118.17000,False,34.27722,2018-04-20T22:53:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
3005,110,-119.00250,False,34.19330,2018-04-19T20:01:00Z,2023-07-31T17:00:00Z,,,,,,,,,,,,,,
3006,860,-120.45361,False,34.58944,2018-04-20T00:03:00Z,2023-08-06T11:50:00Z,,,,,,,,,,,,,,
3007,5275,-118.00833,False,34.31806,2018-04-19T20:08:00Z,2023-08-06T16:00:00Z,,,,,,,,,,,,,,
3008,15,-119.22222,False,34.15888,2018-04-19T19:11:00Z,2023-07-31T17:00:00Z,,,,,,,,,,,,,,
3009,5380,-117.84160,False,34.31720,2018-04-19T20:08:00Z,2023-07-31T17:30:00Z,,,,,,,,,,,,,,
3010,200,-118.96742,False,34.23870,2018-04-19T20:01:00Z,2023-07-31T17:00:00Z,,,,,,,,,,,,,,
3011,1580,-119.21389,False,34.35389,2018-04-19T20:28:00Z,2023-07-31T17:00:00Z,,,,,,,,,,,,,,
3012,75,-120.78800,False,35.35300,2018-04-19T20:13:00Z,2023-08-06T16:15:00Z,,,,,,,,,,,,,,
3013,3620,-118.11083,False,34.30139,2018-04-20T19:18:00Z,2023-08-06T16:05:00Z,,,,,,,,,,,,,,
3014,4530,-119.33556,False,34.60694,2018-04-19T19:11:00Z,2023-07-31T17:00:00Z,,,,,,,,,,,,,,
3015,590,-119.65330,False,34.45111,2018-04-20T05:48:00Z,2023-08-06T08:20:00Z,,,,,,,,,,,,,,
3016,125,-119.51567,False,34.39950,2018-04-19T19:23:00Z,2023-08-06T11:30:00Z,,,,,,,,,,,,,,
